2017-11-06 17:55:19,875 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\main\resources
2017-11-06 17:55:19,878 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:55:19,880 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\test\resources
2017-11-06 17:55:19,896 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:55:19,908 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-06 17:55:19,921 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:55:19,923 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-06 17:55:33,505 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:55:33,505 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\main\resources
2017-11-06 17:55:33,506 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:55:33,506 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\test\resources
2017-11-06 17:55:44,713 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:55:44,715 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\main\resources
2017-11-06 17:55:44,717 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:55:44,717 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\test\resources
2017-11-07 16:47:25,701 [Worker-722] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 16:47:25,724 [Worker-722] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-07 16:47:25,729 [Worker-722] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 16:47:25,775 [Worker-722] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-07 17:02:09,854 [Worker-728] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:02:09,858 [Worker-728] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-07 17:02:09,865 [Worker-728] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:02:09,868 [Worker-728] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-07 17:04:00,298 [Worker-728] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:04:00,301 [Worker-728] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-07 17:04:00,304 [Worker-728] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:04:00,307 [Worker-728] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-07 17:06:04,085 [Worker-729] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:06:04,087 [Worker-729] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-07 17:06:04,090 [Worker-729] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:06:04,092 [Worker-729] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-07 17:08:18,624 [Worker-723] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:08:18,627 [Worker-723] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-07 17:08:18,629 [Worker-723] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-07 17:08:18,631 [Worker-723] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 11:28:13,343 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 11:28:13,351 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
